"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"123","'1","'Header 1","'This article was downloaded by: [McGill University Library] On: 12 February 2015, At: 12:53 Publisher: Routledge Informa Ltd Registered in England and Wales Registered Number: 1072954 Registered office: Mortimer House, 37-41 Mortimer Street, London W1T 3JH, UK","'0","'85.54687500","04597229108460027/layout.csv"
"124","'1","'Figure 1",NA,"'1","'82.61718750","04597229108460027/layout.csv"
"125","'1","'Title 1","'The Military Balance","'2","'35.40039063","04597229108460027/layout.csv"
"126","'1","'Text 1","'Publication details, including instructions for authors and subscription information: http://www.tandfonline.com/loi/tmib20","'3","'42.43164063","04597229108460027/layout.csv"
"127","'1","'Header 2","'The United States","'4","'37.74414063","04597229108460027/layout.csv"
"128","'1","'Text 2","'Published online: 22 Jan 2009.","'5","'25.83007813","04597229108460027/layout.csv"
"129","'1","'Text 3","'To cite this article: (1991) The United States, The Military Balance, 91:1, 12-29, DOI: 10.1080/04597229108460027 To link to this article: http://dx.doi.org/10.1080/04597229108460027","'6","'93.99414063","04597229108460027/layout.csv"
"130","'1","'Section header 1","'PLEASE SCROLL DOWN FOR ARTICLE","'7","'82.22656250","04597229108460027/layout.csv"
"131","'1","'Text 4","'Taylor & Francis makes every effort to ensure the accuracy of all the information (the ""Content"") contained in the publications on our platform. However, Taylor & Francis, our agents, and our licensors make no representations or warranties whatsoever as to the accuracy, completeness, or suitability for any purpose of the Content. Any opinions and views expressed in this publication are the opinions and views of the authors, and are not the views of or endorsed by Taylor & Francis. The accuracy of the Content should not be relied upon and should be independently verified with primary sources of information. Taylor and Francis shall not be liable for any losses, actions, claims, proceedings, demands, costs, expenses, damages, and other liabilities whatsoever or howsoever caused arising directly or indirectly in connection with, in relation to or arising out of the use of the Content.","'8","'96.63085938","04597229108460027/layout.csv"
"132","'1","'Text 5","'This article may be used for research, teaching, and private study purposes. Any substantial or systematic reproduction, redistribution, reselling, loan, sub-licensing, systematic supply, or distribution in any form to anyone is expressly forbidden. Terms & Conditions of access and use can be found at http:// www.tandfonline.com/page/terms-and-conditions","'9","'93.94531250","04597229108460027/layout.csv"
"133","'2","'Text 6","'Companies","'10","'61.76757813","04597229108460027/layout.csv"
"134","'2","'Text 7","'1","'11","'30.07812500","04597229108460027/layout.csv"
"135","'2","'Text 8","'COUNTRIES","'12","'82.66601563","04597229108460027/layout.csv"
"136","'3","'Page number 1","'12","'13","'84.91210938","04597229108460027/layout.csv"
"137","'3","'Title 2","'The United States","'14","'68.70117188","04597229108460027/layout.csv"
"138","'3","'Text 9","'The last 12 months have been dominated by the Gulf crisis and the massive deployment of US ground, air and sea power which culminated in the recovery of Kuwait in February 1991. Full details of the US order of battle in Operations Desert Shield, Storm and Sabre are shown on pp. 238-42. The US has also provided the major part of the forces participating in Operation Provide Comfort, which established camps in safe havens for Kurdish refugees in northern Iraq. Meanwhile, the plans to carry out a major restructuring of US armed forces, including large-scale reductions in units and manpower, continue to be developed.","'15","'96.43554688","04597229108460027/layout.csv"
"139","'3","'Text 10","'The START talks made little progress during the year until the problems delaying the ratification of the CFE Treaty (the apparent dissemblance on the part of the Soviet Union to minimize the effects of the Treaty is fully detailed on p. 30) were resolved. The START Treaty was finally signed in Moscow on 31 July 1991, after intensive negotiations in Geneva where the delegations were reinforced by senior officials; a visit by the Soviet Foreign Minister to Washing- ton where virtually all the outstanding issues were resolved; and a meeting in London between Presidents Bush and Gorbachev at which they agreed that a treaty could be signed after final drafting in Geneva. The main provisions of the Treaty and their implications for the strategic nuclear balance are set out on pp. 216-20.","'16","'98.14453125","04597229108460027/layout.csv"
"140","'3","'Section header 2","'Nuclear Forces","'17","'75.68359375","04597229108460027/layout.csv"
"141","'3","'Text 11","'Strategic Systems","'18","'59.47265625","04597229108460027/layout.csv"
"142","'3","'Text 12","'Over the last year there has been no change to ICBM deployment. Nor has there been any pro- gress towards the introduction of rail-mobile MX, as Congress withheld the provision of funds requested for the construction of railway lines and alert shelters and the procurement of rail- garrison trains. FY 1991 authority included the procurement of 12 MX missiles and $687.7m for the continued development of MX and SICBM (Midgetman). Although in the long term rail- based MX may be deployed, current plans end with the test-flight from a mobile launcher in late 1992. There has been no FY 1992 request for the procurement of rail-cars or further missiles. $548m has been requested for the development of SICBM, which is unlikely to be operational until 1997. The US Air Force (USAF) plans to retire the force of 450 Minuteman II missiles dur- ing the period FY 1992 to FY 1997.","'19","'93.99414063","04597229108460027/layout.csv"
"143","'3","'Text 13","'The third SSBN armed with Trident D-5 SLBM was commissioned in October 1990 and is now operational. A fourth was commissioned in July 1991, and a further six are in various stages of construction or delivery, including one whose procurement was authorized in FY 1991. No new procurement is currently planned. The retirement of SSBN armed with the Poseidon C-3 SLBM has been accelerated, with deactivation scheduled for completion in 1992. Two Lafayette SSBN with Poseidon C-3 SLBM have been retired; two are still operational. There are now 640 deployable SLBM. The eventual composition of the SSBN fleet is to be 18 Ohio- and Tennessee- class with Trident C-4 and D-5 SLBM. The SSBN base at Holy Loch in Scotland is to be closed, probably in 1992, as submarines equipped with the longer-range Trident SLBM do not need a for- ward base. The Navy plans to arm Trident D-5 SLBM on the first four SSBN, with W-88 Mark 5 warheads and then, until the Rocky Flats facility resumes production, it will arm further Trident D-5 SLBM with the older Mark 4 warhead. It is reliably reported that insufficient Mark 5 war- heads have been produced to arm fully all four SSBN, so their Trident SLBM may carry less than the normal eight MIRV warheads.","'20","'95.84960938","04597229108460027/layout.csv"
