"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"4182","'10","'Text 436","'*Rapid inflation makes defence expenditure and GNP figures in local currency and dollar terms unreliable.","'511","'42.16308594","04597228108459917/layout.csv"
"4183","'11","'Page number 10","'100","'512","'95.26367188","04597228108459917/layout.csv"
"4184","'11","'Header 12","'LATIN AMERICA","'513","'65.91796875","04597228108459917/layout.csv"
"4185","'11","'Text 437","'4 inf bdes, each with 3 bns.","'514","'55.71289063","04597228108459917/layout.csv"
"4186","'11","'List 36",NA,"'515","'75.29296875","04597228108459917/layout.csv"
"4187","'11","'Text 438 - Part of List 36","'1 ceremonial inf bn.","'516","'90.91796875","04597228108459917/layout.csv"
"4188","'11","'Text 439 - Part of List 36","'4 arty bns.","'517","'93.40820313","04597228108459917/layout.csv"
"4189","'11","'Text 440 - Part of List 36","'1 AA bn.","'518","'90.13671875","04597228108459917/layout.csv"
"4190","'11","'Text 441 - Part of List 36","'5 engr bns.","'519","'92.23632813","04597228108459917/layout.csv"
"4191","'11","'Text 442 - Part of List 36","'17 M-24, 29 M-3A1, 22 M-41 It tks; FN-4-RM-62, 10 M-3A1 scout cars; 15 M-113 APC; 75mm gun; 25 M-101 105mm how. (On order: 15 Scorpion It tks.)","'520","'96.09375000","04597228108459917/layout.csv"
"4192","'11","'Text 443","'Navy: 4,700, incl naval air, naval infantry.","'521","'66.21093750","04597228108459917/layout.csv"
"4193","'11","'List 37",NA,"'522","'93.55468750","04597228108459917/layout.csv"
"4194","'11","'Text 444 - Part of List 37","'3 ex-US frigates: 1 Dealey, 2 Cannon.","'523","'92.62695313","04597228108459917/layout.csv"
"4195","'11","'Text 445 - Part of List 37","'2 corvettes: 1 Auk, 1 Aggressive (ex-US mine- sweepers).","'524","'96.92382813","04597228108459917/layout.csv"
"4196","'11","'Text 446 - Part of List 37","'4 patrol craft: 1 Adjutant, 3 Vigilante.","'525","'95.94726563","04597228108459917/layout.csv"
"4197","'11","'Text 447 - Part of List 37","'2 ex-US LCM.","'526","'93.35937500","04597228108459917/layout.csv"
"4198","'11","'Text 448 - Part of List 37","'6 S-2A/G MR ac, 1 Super King Air, 6 SNB-5 (C-45) tpts, 4 T-34B/C-1, 6 SNJ-4/6, 9 T-28 ac; 2 SH-34J hel.","'527","'97.55859375","04597228108459917/layout.csv"
"4199","'11","'Text 449 - Part of List 37","'1 naval inf bn.","'528","'87.25585938","04597228108459917/layout.csv"
"4200","'11","'Text 450","'Base: Montevideo.","'529","'68.94531250","04597228108459917/layout.csv"
"4201","'11","'Text 451","'Air Force: 3,000; some 23 combat aircraft.","'530","'47.16796875","04597228108459917/layout.csv"
"4202","'11","'List 38",NA,"'531","'84.22851563","04597228108459917/layout.csv"
"4203","'11","'Text 452 - Part of List 38","'1 COIN sqn with 5 AT-33A, 8 A-37B.","'532","'37.10937500","04597228108459917/layout.csv"
"4204","'11","'Text 453 - Part of List 38","'1 recce/trg sqn with 10 T-6G.","'533","'58.05664063","04597228108459917/layout.csv"
"4205","'11","'Text 454 - Part of List 38","'1 SAR sqn: 7 U-17A ac; 6 UH-1B, 3 UH-1, 2 H-23F hel.","'534","'93.75000000","04597228108459917/layout.csv"
"4206","'11","'Text 455 - Part of List 38","'3 tpt sqns: 5 C-45, 12 C-47, 2 F-27; 3 Cessna 182A/D, 7 Queen Air, 6 EMB-110B/C, 2 FH-227 ac, 1 Bell 222 hel.","'535","'94.48242188","04597228108459917/layout.csv"
"4207","'11","'Text 456","'Trainers incl 6 T-41D, 25 T-34B. (On order: 5 IA-58B Pucara.)","'536","'41.47949219","04597228108459917/layout.csv"
"4208","'11","'Text 457","'Para-Military Forces: 1,500. Coastguard with 6 coastal patrol craft<.","'537","'91.50390625","04597228108459917/layout.csv"
"4209","'11","'Section header 19","'VENEZUELA","'538","'68.40820313","04597228108459917/layout.csv"
"4210","'11","'Text 458","'Population: 16,458,502. Military service: 18 months, selective. Total armed forces: 40,800. Estimated GNP 1980: $47.9 bn. Defence expenditure 1981: 4.8 bn bolivares ($1.1 bn).","'539","'95.75195313","04597228108459917/layout.csv"
"4211","'11","'Text 459","'$1 = 4.29 bolivares (1979, 1981).","'540","'30.98144531","04597228108459917/layout.csv"
"4212","'11","'Text 460","'Army: 27,000.","'541","'78.85742188","04597228108459917/layout.csv"
"4213","'11","'List 39",NA,"'542","'75.68359375","04597228108459917/layout.csv"
"4214","'11","'Text 461 - Part of List 39","'1 armd bde (2 med, 1 It tk bns).","'543","'97.55859375","04597228108459917/layout.csv"
"4215","'11","'Text 462 - Part of List 39","'1 cav bn horsed.","'544","'97.02148438","04597228108459917/layout.csv"
"4216","'11","'Text 463 - Part of List 39","'2 mech bns.","'545","'96.63085938","04597228108459917/layout.csv"
"4217","'11","'Text 464 - Part of List 39","'11 inf bns.","'546","'96.19140625","04597228108459917/layout.csv"
"4218","'11","'Text 465 - Part of List 39","'3 ranger bns.","'547","'96.53320313","04597228108459917/layout.csv"
"4219","'11","'Text 466 - Part of List 39","'7 arty gps.","'548","'93.35937500","04597228108459917/layout.csv"
"4220","'11","'Text 467 - Part of List 39","'5 AA arty and engr bns.","'549","'88.91601563","04597228108459917/layout.csv"
"4221","'11","'Text 468 - Part of List 39","'142 AMX-30 med, 40 AMX-13 It tks; 12 M-8 armd cars; AMX-VCI, 20 UR-416 APC; 75mm pack, 105mm pack, 135 M-101 105mm towed, 20 Mk F3 155mm SP how; 81mm, 120mm mor; 40 M-18 76mm SP ATK guns; 106mm RCL; SS-11, AS-11 ATGW; 40mm AA guns.","'550","'95.65429688","04597228108459917/layout.csv"
"4222","'11","'Section header 20","'ARMY AVIATION:","'551","'55.17578125","04597228108459917/layout.csv"
"4223","'11","'List 40",NA,"'552","'84.66796875","04597228108459917/layout.csv"
"4224","'11","'Text 469 - Part of List 40","'1 tpt sqn with 2 Arava, 2 Merlin, 1 Islander, 1 Queen Air.","'553","'84.66796875","04597228108459917/layout.csv"
"4225","'11","'Text 470 - Part of List 40","'2 hel sqns: 1 with 20 Alouette III, 6 Bell 206B, 3 UH-1D/H; 1 with 2 Bell 205A, 2 UH-19, Bell 47G.","'554","'89.94140625","04597228108459917/layout.csv"
"4226","'11","'Text 471","'Navy: 9,000, incl naval air and 4,500 marines.","'555","'67.33398438","04597228108459917/layout.csv"
"4227","'11","'List 41",NA,"'556","'64.40429688","04597228108459917/layout.csv"
"4228","'11","'Text 472 - Part of List 41","'3 submarines: 2 Type 209, 1 ex-US Guppy II.","'557","'78.07617188","04597228108459917/layout.csv"
"4229","'11","'Text 473 - Part of List 41","'2 ex-US Sumner destroyers.","'558","'65.91796875","04597228108459917/layout.csv"
"4230","'11","'Text 474 - Part of List 41","'4 frigates: 2 Lupo with Otomat SSM, Aspide SAM, 1 hel; 2 Almirante Clemente.","'559","'92.18750000","04597228108459917/layout.csv"
"4231","'11","'Text 475 - Part of List 41","'3 Vosper Thornycroft FAC(M) with Otomat SSM.","'560","'83.44726563","04597228108459917/layout.csv"
"4232","'11","'Text 476 - Part of List 41","'3 Vosper Thornycroft FAC(G).","'561","'64.40429688","04597228108459917/layout.csv"
"4233","'11","'Text 477 - Part of List 41","'1 LST, 3 LSM, 2 transports, 12 LCVP (all ex-US).","'562","'84.27734375","04597228108459917/layout.csv"
"4234","'11","'Text 478","'NAVAL AIR: 6 combat aircraft, 6 armed hel.","'563","'73.24218750","04597228108459917/layout.csv"
"4235","'11","'List 42",NA,"'564","'74.21875000","04597228108459917/layout.csv"
"4236","'11","'Text 479 - Part of List 42","'1 ASW sqn with 6 S-2E.","'565","'45.89843750","04597228108459917/layout.csv"
"4237","'11","'Text 480 - Part of List 42","'1 ASW hel sqn (afloat) with 6 AB-212.","'566","'83.10546875","04597228108459917/layout.csv"
"4238","'11","'Text 481 - Part of List 42","'1 SAR sqn with 4 HU-16A Albatross.","'567","'78.90625000","04597228108459917/layout.csv"
"4239","'11","'Text 482 - Part of List 42","'1 tpt sqn: 1 HS-748, 1 King Air ac, 2 Bell 47J hel. (On order: 2 Type 209 submarines, 4 Lupo frigates, 4 AB-212 ASW hel.)","'568","'81.88476563","04597228108459917/layout.csv"
"4240","'11","'Text 483","'MARINES:","'569","'40.91796875","04597228108459917/layout.csv"
"4241","'11","'Text 484","'3 bns, 1 AA, 1 amph coy. APC, M-42 SP 40mm AA guns.","'570","'81.83593750","04597228108459917/layout.csv"
"4242","'11","'Text 485","'Bases: Caracas, Puerto Cabello, La Guaira, Puerto de Hierro.","'571","'81.25000000","04597228108459917/layout.csv"
"4243","'11","'Text 486","'Air Force: 4,800; 102 combat aircraft.","'572","'66.11328125","04597228108459917/layout.csv"
"4244","'11","'List 43",NA,"'573","'52.44140625","04597228108459917/layout.csv"
"4245","'11","'Text 487 - Part of List 43","'2 It bbr/recce sqns with 23 Canberra (14 B-82, 6 B(I)-82, 1 PR-83, 2 T-84).","'574","'89.84375000","04597228108459917/layout.csv"
"4246","'11","'Text 488 - Part of List 43","'1 FGA sqn with 16 Mirage (9 IIIEV, 5 5V, 2 5DV).","'575","'75.04882813","04597228108459917/layout.csv"
"4247","'11","'Text 489 - Part of List 43","'2 interceptor/FGA sqns: 1 with 14 CF-5A, 4 CF-5B; 1 with 18 F-86K.","'576","'91.79687500","04597228108459917/layout.csv"
"4248","'11","'Text 490 - Part of List 43","'1 COIN sqn with 15 OV-10E.","'577","'79.10156250","04597228108459917/layout.csv"
"4249","'11","'Text 491 - Part of List 43","'1 Presidential (tpt) sqn with 1 Boeing 737, 1 DC-9, 1 HS-748, 1 Cessna Citation ac; 1 UH-19, 6 Bell 206B, 1 206C hel.","'578","'91.30859375","04597228108459917/layout.csv"
"4250","'11","'Text 492 - Part of List 43","'2 tpt sqns: 1 with 20 C-47, 1 HS-748; 1 with 6 C-130H, 12 C-123A.","'579","'89.59960938","04597228108459917/layout.csv"
"4251","'11","'Text 493 - Part of List 43","'2 utility/liaison sqns: 1 with 4 Islander, 1 King Air, 1 with 9 Queen Air, 12 Cessna 182N, 2 Cessna 310R.","'580","'88.96484375","04597228108459917/layout.csv"
"4252","'11","'Text 494 - Part of List 43","'2 hel sqns: 1 with 13 Alouette III, 20 UH-1D/H; 1 with 9 UH-19, 2 Bell 212; other: 8 Agusta A-109, 1 Bell 412.","'581","'84.52148438","04597228108459917/layout.csv"
"4253","'11","'Text 495 - Part of List 43","'Trg Command: 12 Jet Provost, 23 T-2 Buckeye (12 armed), 25 T-34 Mentor, 2 Beech 95 Travel- air.","'582","'86.27929688","04597228108459917/layout.csv"
"4254","'11","'Text 496","'AAM: R-530.","'583","'49.70703125","04597228108459917/layout.csv"
"4255","'11","'Text 497","'1 para bn. (On order: 2 C-130H-30 ac, 1 Bell 412 hel.)","'584","'51.85546875","04597228108459917/layout.csv"
"4256","'11","'Text 498","'Para-Military Forces: Fuerzas Armadas de Co- operación: 20,000: 28 MICV; 120 60mm mor; 3 Arava, 1 King Air ac; hel; 43 coastal patrol craft.","'585","'79.19921875","04597228108459917/layout.csv"
"4257","'12","'Text 499","'ARMED FORCES OF OTHER LATIN AMERICAN STATES*","'586","'63.42773438","04597228108459917/layout.csv"
"4258","'12","'Table 1",NA,"'587","'97.80273438","04597228108459917/layout.csv"
"4259","'12","'Text 500","'*","'588","'40.39858246","04597228108459917/layout.csv"
"4260","'12","'Text 501","'Costa Rica and Panama maintain para-military forces, numbering 5,000 and 11,000 respectively.","'589","'99.79055786","04597228108459917/layout.csv"
"4261","'12","'Text 502","'All services form part of the Army.","'590","'34.96093750","04597228108459917/layout.csv"
"4262","'1","'Header 1","'This article was downloaded by: [McGill University Library] On: 03 February 2015, At: 16:06 Publisher: Routledge Informa Ltd Registered in England and Wales Registered Number: 1072954 Registered office: Mortimer House, 37-41 Mortimer Street, London W1T 3JH, UK","'0","'85.05859375","04597228108459918/layout.csv"
"4263","'1","'Figure 1",NA,"'1","'72.85156250","04597228108459918/layout.csv"
"4264","'1","'Title 1","'The Military Balance","'2","'37.93945313","04597228108459918/layout.csv"
"4265","'1","'Text 1","'Publication details, including instructions for authors and subscription information: http://www.tandfonline.com/loi/tmib20","'3","'50.00000000","04597228108459918/layout.csv"
"4266","'1","'Section header 1","'Tables","'4","'30.02929688","04597228108459918/layout.csv"
"4267","'1","'Text 2","'Published online: 22 Jan 2009.","'5","'38.76953125","04597228108459918/layout.csv"
"4268","'1","'Text 3","'To cite this article: (1981) Tables, The Military Balance, 81:1, 104-118, DOI: 10.1080/04597228108459918 To link to this article: http://dx.doi.org/10.1080/04597228108459918","'6","'93.89648438","04597228108459918/layout.csv"
"4269","'1","'Section header 2","'PLEASE SCROLL DOWN FOR ARTICLE","'7","'75.29296875","04597228108459918/layout.csv"
"4270","'1","'Text 4","'Taylor & Francis makes every effort to ensure the accuracy of all the information (the ""Content"") contained in the publications on our platform. However, Taylor & Francis, our agents, and our licensors make no representations or warranties whatsoever as to the accuracy, completeness, or suitability for any purpose of the Content. Any opinions and views expressed in this publication are the opinions and views of the authors, and are not the views of or endorsed by Taylor & Francis. The accuracy of the Content should not be relied upon and should be independently verified with primary sources of information. Taylor and Francis shall not be liable for any losses, actions, claims, proceedings, demands, costs, expenses, damages, and other liabilities whatsoever or howsoever caused arising directly or indirectly in connection with, in relation to or arising out of the use of the Content.","'8","'96.82617188","04597228108459918/layout.csv"
"4271","'1","'Text 5","'This article may be used for research, teaching, and private study purposes. Any substantial or systematic reproduction, redistribution, reselling, loan, sub-licensing, systematic supply, or distribution in any form to anyone is expressly forbidden. Terms & Conditions of access and use can be found at http:// www.tandfonline.com/page/terms-and-conditions","'9","'91.35742188","04597228108459918/layout.csv"
"4272","'2","'Text 6","'2","'10","'60.83984375","04597228108459918/layout.csv"
"4273","'2","'Text 7","'TABLES","'11","'84.86328125","04597228108459918/layout.csv"
"4274","'3","'Page number 1","'104","'12","'72.16796875","04597228108459918/layout.csv"
"4275","'3","'Text 8","'(A) UNITED STATES AND SOVIET UNION","'13","'44.16503906","04597228108459918/layout.csv"
"4276","'3","'Header 2","'1. NUCLEAR DELIVERY VEHICLES:","'14","'63.62304688","04597228108459918/layout.csv"
"4277","'3","'Text 9","'(I) MISSILES AND ARTILLERY","'15","'47.85156250","04597228108459918/layout.csv"
"4278","'3","'Table 1",NA,"'16","'94.28710938","04597228108459918/layout.csv"
"4279","'3","'Text 10","'INTERMEDIATE Land-based (I/MRBM)","'17","'86.47460938","04597228108459918/layout.csv"
"4280","'3","'Section header 3","'TACTICAL","'18","'32.54394531","04597228108459918/layout.csv"
"4281","'3","'Table 2",NA,"'19","'75.34179688","04597228108459918/layout.csv"
"4282","'3","'Text 11","'(GLCM)","'20","'59.27734375","04597228108459918/layout.csv"
"4283","'3","'Text 12","'Sea-launched (SLCM)","'21","'52.05078125","04597228108459918/layout.csv"
"4284","'3","'Footer 1","'For notes, see p. 110.","'22","'66.01562500","04597228108459918/layout.csv"
"4285","'4","'Page number 2","'105","'23","'43.67675781","04597228108459918/layout.csv"
"4286","'4","'Header 3","'COMPARATIVE STRENGTHS AND CHARACTERISTICS","'24","'37.10937500","04597228108459918/layout.csv"
"4287","'4","'Title 2","'(I) MISSILES AND ARTILLERY","'25","'41.67480469","04597228108459918/layout.csv"
"4288","'4","'Table 3",NA,"'26","'96.82617188","04597228108459918/layout.csv"
"4289","'5","'Page number 3","'106","'27","'82.42187500","04597228108459918/layout.csv"
"4290","'5","'Table 4",NA,"'28","'95.75195313","04597228108459918/layout.csv"
"4291","'5","'Table 5",NA,"'29","'93.01757813","04597228108459918/layout.csv"
"4292","'5","'Text 13","'(III) HISTORICAL CHANGES IN LAUNCHER STRENGTH (incl trg ac but not reserves)","'30","'47.85156250","04597228108459918/layout.csv"
"4293","'5","'Table 6",NA,"'31","'95.36132813","04597228108459918/layout.csv"
"4294","'5","'Footer 2","'For notes, see p. 110.","'32","'53.32031250","04597228108459918/layout.csv"
"4295","'6","'Page number 4","'107","'33","'52.24609375","04597228108459918/layout.csv"
"4296","'6","'Table 7",NA,"'34","'92.43164063","04597228108459918/layout.csv"
"4297","'6","'Text 14","'(II) AIRCRAFT8","'35","'26.46484375","04597228108459918/layout.csv"
"4298","'6","'Table 8",NA,"'36","'81.54296875","04597228108459918/layout.csv"
"4299","'6","'Text 15","'(III) HISTORICAL CHANGES IN LAUNCHER STRENGTH","'37","'42.16308594","04597228108459918/layout.csv"
"4300","'6","'Table 9",NA,"'38","'93.65234375","04597228108459918/layout.csv"
"4301","'7","'Page number 5","'108","'39","'39.42871094","04597228108459918/layout.csv"
"4302","'7","'Text 16","'(B) OTHER NATO AND WARSAW PACT COUNTRIES","'40","'49.21875000","04597228108459918/layout.csv"
"4303","'7","'Text 17","'(I) MISSILES AND ARTILLERY","'41","'55.81054688","04597228108459918/layout.csv"
"4304","'7","'Table 10",NA,"'42","'97.90039063","04597228108459918/layout.csv"
"4305","'7","'Text 18","'(II) AIRCRAFT8","'43","'84.22851563","04597228108459918/layout.csv"
"4306","'7","'Table 11",NA,"'44","'95.26367188","04597228108459918/layout.csv"
"4307","'7","'Text 19","'For notes, see p. 110,","'45","'46.97265625","04597228108459918/layout.csv"
"4308","'8","'Page number 6","'109","'46","'66.01562500","04597228108459918/layout.csv"
"4309","'8","'Text 20","'(I) MISSILES AND ARTILLERY","'47","'39.13574219","04597228108459918/layout.csv"
"4310","'8","'Title 3","'WARSAW PACT (excluding USSR)","'48","'49.41406250","04597228108459918/layout.csv"
"4311","'8","'Table 12",NA,"'49","'38.03710938","04597228108459918/layout.csv"
"4312","'8","'Section header 4","'WARSAW PACT (excluding USSR)","'50","'32.42187500","04597228108459918/layout.csv"
"4313","'8","'Table 13",NA,"'51","'55.71289063","04597228108459918/layout.csv"
"4314","'9","'Page number 7","'110","'52","'84.13085938","04597228108459918/layout.csv"
"4315","'9","'List 1",NA,"'53","'29.66308594","04597228108459918/layout.csv"
"4316","'9","'Section header 5 - Part of List 1","'Notes to Table I:","'54","'49.80468750","04597228108459918/layout.csv"
"4317","'9","'Text 21 - Part of List 1","'a Ranges given in nautical miles and/or km. Use of maximum payload may reduce a missile's operational range by up to 25% of figures shown. Figures for aircraft are theoretical maximum range at optimum altitude and speed. Higher speeds, lower altitudes and full weapons loads reduce range, especially with strike ac; for instance an A-6, at operational height and speed and with typical weapons load, has a combat radius of some 800nm/1,500km, compared with a maximum ferry range of 2,500nm/4,700km.","'55","'97.55859375","04597228108459918/layout.csv"
"4318","'9","'Text 22 - Part of List 1","'b Throw-weight is the weight of post-boost vehicle (warheads, guidance systems, penetration aids) deliverable over a given range. At maximum range, throw-weight will be less than shown.","'56","'88.57421875","04597228108459918/layout.csv"
"4319","'9","'Text 23 - Part of List 1","'c Warhead yields vary greatly; figures given are estimated maxima. KT range = under 1 MT; MT range = over 1 MT. Yield figures for dual-capable weapons (which can deliver conven- tional or nuclear warheads) refer to nuclear warheads only.","'57","'93.65234375","04597228108459918/layout.csv"
"4320","'9","'Text 24 - Part of List 1","'ICBM = range of over 3,500 nm (6,400 km); IRBM = 1,300-3,500 nm (2,400-6,400 km); MRBM = 430-1,300 nm (800-2,400 km); SRBM = under 430 nm (800 km).","'58","'94.04296875","04597228108459918/layout.csv"
"4321","'9","'Text 25 - Part of List 1","'e Deployment figures for systems in Europe only, incl European USSR. Carrier-based ac figures assume 6 carriers in European area.","'59","'98.14453125","04597228108459918/layout.csv"
"4322","'9","'Text 26 - Part of List 1","'f Names of Soviet missiles and aircraft (e.g. Scarp, Bear) are of","'60","'95.36132813","04597228108459918/layout.csv"
"4323","'9","'Text 27 - Part of List 1","'NATO origin. Numerical designations of Soviet missiles (but not aircraft) are of US origin.","'61","'93.89648438","04597228108459918/layout.csv"
"4324","'9","'Text 28 - Part of List 1","'g All the types listed are dual-capable, but some in the strike categories are not presently configured for the nuclear role.","'62","'94.72656250","04597228108459918/layout.csv"
"4325","'9","'Text 29 - Part of List 1","'h Long-range = over 5,200nm/9,000km; medium-range = 3,000nm/5,600km-5,200nm/9,000km; bomber = aircraft pri- marly designed for bombing missions.","'63","'95.70312500","04597228108459918/layout.csv"
"4326","'9","'Text 30 - Part of List 1","'i Excluding ac in storage or reserve.","'64","'71.77734375","04597228108459918/layout.csv"
"4327","'9","'Text 31 - Part of List 1","'j Excluding tankers (LRAF: 35 Mya-4, 10 Tu-16; Naval Air: 70 Tu-16).","'65","'96.48437500","04597228108459918/layout.csv"
"4328","'9","'Text 32 - Part of List 1","'k Including Naval Air Force bombers (some 270 Tu-16, 40 Tu-22, 70 Tu-22M/-26).","'66","'96.72851563","04597228108459918/layout.csv"
"4329","'9","'Text 33 - Part of List 1","'Listed as a medium-range bomber on the basis of reported range characteristics.","'67","'87.89062500","04597228108459918/layout.csv"
"4330","'9","'Text 34 - Part of List 1","'m All NATO missiles of American origin, except SSBS, Pluton and MSBS (French). All Warsaw Pact vehicles of Soviet origin.","'68","'93.99414063","04597228108459918/layout.csv"
"4331","'9","'Text 35 - Part of List 1","'n Nuclear warheads held in American custody. No nuclear war- heads held on Danish or Norwegian soil. In few cases is the M-109 likely to have a nuclear role.","'69","'94.62890625","04597228108459918/layout.csv"
"4332","'9","'Text 36 - Part of List 1","'o Nuclear warheads held in Soviet custody.","'70","'34.52148438","04597228108459918/layout.csv"
"4333","'9","'Text 37 - Part of List 1","'p Vulcan and Buccaneer of British origin; F-104 and F-4 American; Mirage and Super Etendard French; Jaguar Anglo- French. All Warsaw Pact aircraft of Soviet origin. It is uncertain how many are nuclear capable.","'71","'96.63085938","04597228108459918/layout.csv"
"4334","'9","'Section header 6","'2. INDICES OF NATO DEFENCE EXPENDITURE, CURRENT AND CONSTANTPRICESa","'72","'36.74316406","04597228108459918/layout.csv"
"4335","'9","'Text 38","'(in local currency, 1970 = 100)","'73","'27.78320313","04597228108459918/layout.csv"
"4336","'9","'Table 14",NA,"'74","'95.06835938","04597228108459918/layout.csv"
"4337","'9","'Footer 3","'a Constant price series defence expenditures (in italics) are deflated by consumer price indices. These reflect general (not defence sector) rates of inflation.","'75","'72.11914063","04597228108459918/layout.csv"
"4338","'9","'Footer 4","'b Average annual compound growth rates. c Based on national, not NATO, definitions of defence expenditure.","'76","'44.84863281","04597228108459918/layout.csv"
"4339","'10","'Text 39","'3. CHINESE MILITARY REGIONS AND DISTRICTS","'77","'46.09375000","04597228108459918/layout.csv"
"4340","'10","'Figure 2",NA,"'78","'96.04492188","04597228108459918/layout.csv"
"4341","'10","'Figure 3",NA,"'79","'41.01562500","04597228108459918/layout.csv"
"4342","'11","'Title 4","'4. COMPARISONS OF DEFENCE EXPENDITURE AND MILITARY MANPOWER 1975-81","'80","'63.18359375","04597228108459918/layout.csv"
"4343","'11","'Table 15",NA,"'81","'96.33789063","04597228108459918/layout.csv"
"4344","'12","'Table 16",NA,"'82","'96.77734375","04597228108459918/layout.csv"
"4345","'12","'Text 40","'a This series is designed to show national trends only; differences in the scope of the govern- ment sector invalidate international comparisons. b Based on local currency. GNP estimated where official figures unavailable. c Reservists with recent training. d The difficulty of calculating suitable exchange rates makes conversion to dollars imprecise.","'83","'45.99609375","04597228108459918/layout.csv"
"4346","'12","'Section header 7","'See pp.","'84","'37.20703125","04597228108459918/layout.csv"
"4347","'12","'Text 41","'Defence expenditures are based on the NATO definition. Figures from 1980 provisional only. GDP figures used. g Expenditure and GNP figures estimated from nationally-defined data. h Incl. aid to W. Berlin.","'85","'46.28906250","04597228108459918/layout.csv"
"4348","'13","'Page number 8","'114","'86","'86.18164063","04597228108459918/layout.csv"
"4349","'13","'Text 42","'5. MAJOR IDENTIFIED ARMS AGREEMENTS JULY 1980-JUNE 1981","'87","'49.12109375","04597228108459918/layout.csv"
"4350","'13","'Table 17",NA,"'88","'95.75195313","04597228108459918/layout.csv"
"4351","'14","'Page number 9","'115","'89","'52.34375000","04597228108459918/layout.csv"
"4352","'14","'Table 18",NA,"'90","'98.38867188","04597228108459918/layout.csv"
"4353","'15","'Page number 10","'116","'91","'78.32031250","04597228108459918/layout.csv"
"4354","'15","'Table 19",NA,"'92","'96.48437500","04597228108459918/layout.csv"
"4355","'16","'Header 4","'117","'93","'48.63281250","04597228108459918/layout.csv"
"4356","'16","'Table 20",NA,"'94","'97.75390625","04597228108459918/layout.csv"
"4357","'17","'Page number 11","'118","'95","'89.30664063","04597228108459918/layout.csv"
"4358","'17","'Table 21",NA,"'96","'97.26562500","04597228108459918/layout.csv"
"4359","'1","'Header 1","'This article was downloaded by: [University of California Santa Cruz] On: 10 November 2014, At: 14:49 Publisher: Routledge Informa Ltd Registered in England and Wales Registered Number: 1072954 Registered office: Mortimer House, 37-41 Mortimer Street, London W1T 3JH, UK","'0","'83.15429688","04597228108459919/layout.csv"
"4360","'1","'Figure 1",NA,"'1","'62.06054688","04597228108459919/layout.csv"
"4361","'1","'Title 1","'The Military Balance","'2","'39.33105469","04597228108459919/layout.csv"
"4362","'1","'Text 1","'Publication details, including instructions for authors and subscription information: http://www.tandfonline.com/loi/tmib20","'3","'41.40625000","04597228108459919/layout.csv"
"4363","'1","'Title 2","'Analysis","'4","'35.40039063","04597228108459919/layout.csv"
"4364","'1","'Text 2","'Published online: 22 Jan 2009.","'5","'36.98730469","04597228108459919/layout.csv"
"4365","'1","'Text 3","'To cite this article: (1981) Analysis, The Military Balance, 81:1, 121-133, DOI: 10.1080/04597228108459919 To link to this article: http://dx.doi.org/10.1080/04597228108459919","'6","'95.94726563","04597228108459919/layout.csv"
"4366","'1","'Section header 1","'PLEASE SCROLL DOWN FOR ARTICLE","'7","'82.51953125","04597228108459919/layout.csv"
"4367","'1","'Text 4","'Taylor & Francis makes every effort to ensure the accuracy of all the information (the ""Content"") contained in the publications on our platform. However, Taylor & Francis, our agents, and our licensors make no representations or warranties whatsoever as to the accuracy, completeness, or suitability for any purpose of the Content. Any opinions and views expressed in this publication are the opinions and views of the authors, and are not the views of or endorsed by Taylor & Francis. The accuracy of the Content should not be relied upon and should be independently verified with primary sources of information. Taylor and Francis shall not be liable for any losses, actions, claims, proceedings, demands, costs, expenses, damages, and other liabilities whatsoever or howsoever caused arising directly or indirectly in connection with, in relation to or arising out of the use of the Content.","'8","'97.21679688","04597228108459919/layout.csv"
"4368","'1","'Text 5","'This article may be used for research, teaching, and private study purposes. Any substantial or systematic reproduction, redistribution, reselling, loan, sub-licensing, systematic supply, or distribution in any form to anyone is expressly forbidden. Terms & Conditions of access and use can be found at http: // www.tandfonline.com/page/terms-and-conditions","'9","'94.14062500","04597228108459919/layout.csv"
"4369","'2","'Text 6","'3","'10","'64.79492188","04597228108459919/layout.csv"
"4370","'2","'Text 7","'ANALYSIS","'11","'62.06054688","04597228108459919/layout.csv"
"4371","'3","'Page number 1","'121","'12","'59.37500000","04597228108459919/layout.csv"
"4372","'3","'Title 3","'The East-West Conventional Balance in Europe","'13","'79.05273438","04597228108459919/layout.csv"
"4373","'3","'Text 8","'Any assessment of the military balance between NATO and the Warsaw Pact involves comparison of the deployed strengths of both men and equip- ment and of reinforcement potential, consider- ation of qualitative characteristics, of factors such as geographical advantages, military technology, deployment, training and logistic support, and of differences in national doctrine and philosophy. It must be set within the context of the strategic nuclear balance, of military forces world-wide and, in particular, of the relative strengths of the navies and long-range air forces of both sides.","'14","'98.29101563","04597228108459919/layout.csv"
"4374","'3","'Text 9","'Certain elements in the equation change very little over time. Warsaw Pact equipment, doctrine and procedures are standardized, whereas those of NATO are not, despite long-standing attempts to improve interoperability and encourage uniform- ity. The Pact's advantages in flexibility and logistic support will be obvious, as will the geographical advantages which permit it to reinforce any of its fronts on interior lines and, in almost every case, overland. The West has hitherto relied on its superior technology and - although there is evi- dence that the East has been catching up and, in some instances, has actually overtaken the West - some Western advantage still remains, though this is now much smaller than it was.","'15","'98.38867188","04597228108459919/layout.csv"
