"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"442","'12","'Text 85","'(i) Surface-to-surface Polaris: see strategic forces Regulus I: jet-powered winged missile for ship-based launch- ings, range 500 miles","'133","'88.52539063","04597226108459678/layout.csv"
"443","'12","'Page number 11","'19","'134","'86.57226563","04597226108459678/layout.csv"
"444","'13","'List 6",NA,"'135","'46.58203125","04597226108459678/layout.csv"
"445","'13","'Text 86 - Part of List 6","'Regulus II: winged missile cap- able of Mach 2 speeds and a range of more than 1,000 miles. Some submarines are equipped with this missile","'136","'98.33984375","04597226108459678/layout.csv"
"446","'13","'Section header 24 - Part of List 6","'(ii) Surface-to-air","'137","'41.30859375","04597226108459678/layout.csv"
"447","'13","'Text 87 - Part of List 6","'Terrier I and II: ship-based solid propelled AA robot, range 10- 20 miles","'138","'89.55078125","04597226108459678/layout.csv"
"448","'13","'Text 88 - Part of List 6","'Tartar: lighter and smaller im- proved version of Terrier, range over 10 miles","'139","'88.13476563","04597226108459678/layout.csv"
"449","'13","'Text 89 - Part of List 6","'Talos: long-range ship-based AA ram-jet missile, range 65 miles","'140","'87.54882813","04597226108459678/layout.csv"
"450","'13","'Text 90 - Part of List 6","'(iii) Sub-surface","'141","'37.37792969","04597226108459678/layout.csv"
"451","'13","'Text 91 - Part of List 6","'Asroc: surface to underwater solid propellant rocket","'142","'92.08984375","04597226108459678/layout.csv"
"452","'13","'Text 92 - Part of List 6","'(iv) Air-to-air","'143","'46.58203125","04597226108459678/layout.csv"
"453","'13","'Text 93 - Part of List 6","'Sidewinder: solid rocket with infra-red guidance, range 6 miles, speed 1,800 m.p.h.","'144","'82.91015625","04597226108459678/layout.csv"
"454","'13","'Text 94 - Part of List 6","'Sparrow III: range 5-8 miles, speed over 1,500 m.p.h.","'145","'57.86132813","04597226108459678/layout.csv"
"455","'13","'Section header 25 - Part of List 6","'(v) Air-to-surface","'146","'40.82031250","04597226108459678/layout.csv"
"456","'13","'Text 95 - Part of List 6","'Bullpup: a solid fuel radio-con- trolled missile which carries a conventional warhead and has a range of 15,000 feet","'147","'86.66992188","04597226108459678/layout.csv"
"457","'13","'Text 96","'Air Force Total strength: 824,900. This may be increased to 888,000 by the summer of 1962 There are 91 wings, of which 88 are combat wings consisting of 37 strategic wings, 19 air de- fence wings and 32 tactical wings. (There are 45 aircraft in a bomber wing and 75 in a fighter wing.) The creation of two more tactical fighting wings has been decided.","'148","'47.65625000","04597226108459678/layout.csv"
"458","'13","'Section header 26","'Strategic Air Command","'149","'58.15429688","04597226108459678/layout.csv"
"459","'13","'List 7",NA,"'150","'55.66406250","04597226108459678/layout.csv"
"460","'13","'Text 97 - Part of List 7","'by a fleet of KC 135 strata- tankers capable of a speed of 550 m.p.h. and slower KC 97s. The B.58 is capable of flying at Mach 2.","'151","'66.69921875","04597226108459678/layout.csv"
"461","'13","'Text 98 - Part of List 7","'The tactical bombers and fighters available to Tactical Air Com- mand and North American Air Defence Command include:","'152","'68.16406250","04597226108459678/layout.csv"
"462","'13","'Text 99 - Part of List 7","'F.100 Super Sabre interceptor fighter. Speed of 1,000 m.p.h. Range 1,800 miles without aerial refuelling.","'153","'67.91992188","04597226108459678/layout.csv"
"463","'13","'Text 100 - Part of List 7","'F.101 Voodoo long-range fighter. Cruising speed 1,200 m.p.h. Range 1,000 miles.","'154","'63.52539063","04597226108459678/layout.csv"
"464","'13","'Text 101 - Part of List 7","'F.102 Dagger. Supersonic all- weather interceptor (principally for North American Air De- fence).","'155","'65.47851563","04597226108459678/layout.csv"
"465","'13","'Text 102 - Part of List 7","'F.104 Starfighter. Has reached speeds of 1,400 m.p.h. and height of 91,000 feet.","'156","'54.88281250","04597226108459678/layout.csv"
"466","'13","'Text 103 - Part of List 7","'F.105 Thunderbird. Single-seater fighter-bomber. A more power- ful version is now being pro- duced, able to refuel in flight and carry heavier payloads of non-nuclear warheads, e.g. the Bullpup or Sidewinder missiles.","'157","'64.06250000","04597226108459678/layout.csv"
"467","'13","'Text 104 - Part of List 7","'F.106 Dart. All-weather intercep- tor, with speed of over 1,500 m.p.h.","'158","'48.53515625","04597226108459678/layout.csv"
"468","'13","'Text 105","'(see strategic forces, page 8) The B.47 has a range of 3,250 miles. The B.52, which can carry the Hound Dog air-to- surface missile in addition to free-falling bombs, has a range of 6,000 miles, with a speed of over 650 m.p.h. Both can ex- tend their range by in-flight refuelling, which is provided","'159","'85.25390625","04597226108459678/layout.csv"
"469","'13","'Text 106","'Transport: 129 new long-range airlift aircraft are to be pro- cured by the middle of 1962. The Military Air Transport Ser- vice at present comprises about 480 4-engined piston aircraft designed for cargo and troops.","'160","'81.10351563","04597226108459678/layout.csv"
"470","'13","'Text 107","'MISSILES","'161","'35.08300781","04597226108459678/layout.csv"
"471","'13","'Section header 27","'(i) Surface-to-surface","'162","'39.23339844","04597226108459678/layout.csv"
"472","'13","'Text 108","'Atlas: liquid-fuelled ICBM, range 6,000 miles. Speed 15-20,000 m.p.h. Titan: liquid-fuelled ICBM, cap- able of carrying a heavier nuclear warhead than Atlas. Range 6,000 miles. Jupiter: liquid-fuelled IRBM, range 1,500 miles.","'163","'42.62695313","04597226108459678/layout.csv"
"473","'13","'Page number 12","'20","'164","'80.51757813","04597226108459678/layout.csv"
"474","'14","'Text 109","'Thor: liquid-fuelled IRBM, range 1,500 miles. Matador : jet-powered winged missile, range 300-500 miles. Mace: improved version of Mata- dor. Range 350 miles, speed supersonic, nuclear warhead.","'165","'92.28515625","04597226108459678/layout.csv"
"475","'14","'List 8",NA,"'166","'30.61523438","04597226108459678/layout.csv"
"476","'14","'Section header 28 - Part of List 8","'(ii) Air-to-ground","'167","'49.70703125","04597226108459678/layout.csv"
"477","'14","'Text 110 - Part of List 8","'Hound Dog: for use on B.52s. Range 350 miles, speed super- sonic, nuclear warhead. Bullpup: see under Navy.","'168","'88.47656250","04597226108459678/layout.csv"
"478","'14","'Text 111 - Part of List 8","'(iii) Surface-to-air Bomarc: long-range ram-jet mis- sile interceptor, range 400 miles, speed 1,600-2,000 m.p.h.","'169","'86.96289063","04597226108459678/layout.csv"
"479","'14","'Text 112","'(iv) Air-to-air Genie: missile with a nuclear warhead carried by fighter- interceptors, range 2-4 miles, speed Mach 3.","'170","'92.62695313","04597226108459678/layout.csv"
"480","'14","'Text 113","'Falcon: with nuclear or non- nuclear warhead, range 5 miles, speed supersonic.","'171","'91.06445313","04597226108459678/layout.csv"
"481","'14","'Text 114","'Marine Corps","'172","'48.53515625","04597226108459678/layout.csv"
"482","'14","'Text 115","'Total strength: 177,000. This will be increased to 190,000 in the first half of 1962. Organized in three divisions, each with their own air wing and amphibious support","'173","'78.07617188","04597226108459678/layout.csv"
"483","'14","'Section header 29","'CENTRAL TREATY ORGANIZATION","'174","'65.91796875","04597226108459678/layout.csv"
"484","'14","'Text 116","'The members of CENTO are Pakistan, Iran, Turkey, and the United Kingdom, with the United States as an associate member. The scope of the Treaty involves co-operation over a wider field than defensive preparation. CENTO does not have an international command structure as NATO does, nor are national forces allocated to it at present. Co-ordination is exercised by a Council of","'175","'96.14257813","04597226108459678/layout.csv"
"485","'14","'Text 117","'military deputies including an American representative in Ankara. The main emphasis so far has been on the development of com- munications and air field to give flexibility to the forces available in the area. Strategic deterrent forces could be rapidly deployed in the area by the US 6th Fleet, from SAC bases in Turkey, and from British bases in Cyprus.","'176","'42.52929688","04597226108459678/layout.csv"
"486","'14","'Section header 30","'NATIONAL FORCES","'177","'45.43457031","04597226108459678/layout.csv"
"487","'14","'Table 5",NA,"'178","'56.68945313","04597226108459678/layout.csv"
"488","'14","'Page number 13","'21","'179","'75.29296875","04597226108459678/layout.csv"
"489","'1","'Header 1","'This article was downloaded by: [""Queen's University Libraries, Kingston""] On: 02 February 2015, At: 15:53 Publisher: Routledge Informa Ltd Registered in England and Wales Registered Number: 1072954 Registered office: Mortimer House, 37-41 Mortimer Street, London W1T 3JH, UK","'0","'84.71679688","04597226108459679/layout.csv"
"490","'1","'Figure 1",NA,"'1","'84.81445313","04597226108459679/layout.csv"
"491","'1","'Title 1","'The Military Balance","'2","'38.11035156","04597226108459679/layout.csv"
"492","'1","'Header 2","'Publication details, including instructions for authors and subscription information: http://www.tandfonline.com/loi/tmib20","'3","'39.69726563","04597226108459679/layout.csv"
"493","'1","'Header 3","'Central treaty organization","'4","'29.66308594","04597226108459679/layout.csv"
"494","'1","'Text 1","'Published online: 22 Jan 2009.","'5","'33.59375000","04597226108459679/layout.csv"
"495","'1","'Text 2","'To cite this article: (1961) Central treaty organization, The Military Balance, 61:1, 21-21, DOI: 10.1080/04597226108459679 To link to this article: http://dx.doi.org/10.1080/04597226108459679","'6","'95.70312500","04597226108459679/layout.csv"
"496","'1","'Section header 1","'PLEASE SCROLL DOWN FOR ARTICLE","'7","'81.10351563","04597226108459679/layout.csv"
"497","'1","'Text 3","'Taylor & Francis makes every effort to ensure the accuracy of all the information (the ""Content"") contained in the publications on our platform. However, Taylor & Francis, our agents, and our licensors make no representations or warranties whatsoever as to the accuracy, completeness, or suitability for any purpose of the Content. Any opinions and views expressed in this publication are the opinions and views of the authors, and are not the views of or endorsed by Taylor & Francis. The accuracy of the Content should not be relied upon and should be independently verified with primary sources of information. Taylor and Francis shall not be liable for any losses, actions, claims, proceedings, demands, costs, expenses, damages, and other liabilities whatsoever or howsoever caused arising directly or indirectly in connection with, in relation to or arising out of the use of the Content.","'8","'97.26562500","04597226108459679/layout.csv"
"498","'1","'Text 4","'This article may be used for research, teaching, and private study purposes. Any substantial or systematic reproduction, redistribution, reselling, loan, sub-licensing, systematic supply, or distribution in any form to anyone is expressly forbidden. Terms & Conditions of access and use can be found at http:// www.tandfonline.com/page/terms-and-conditions","'9","'94.53125000","04597226108459679/layout.csv"
"499","'2","'Text 5","'Thor: liquid-fuelled IRBM, range 1,500 miles. Matador jet-powered winged missile, range 300-500 miles. Mace: improved version of Mata- dor. Range 350 miles, speed supersonic, nuclear warhead.","'10","'90.47851563","04597226108459679/layout.csv"
"500","'2","'List 1",NA,"'11","'30.27343750","04597226108459679/layout.csv"
"501","'2","'Section header 2 - Part of List 1","'(ii) Air-to-ground","'12","'50.58593750","04597226108459679/layout.csv"
"502","'2","'Text 6 - Part of List 1","'Hound Dog: for use on B.52s. Range 350 miles, speed super- sonic, nuclear warhead. Bullpup: see under Navy.","'13","'89.64843750","04597226108459679/layout.csv"
"503","'2","'Text 7 - Part of List 1","'Bomarc: long-range ram-jet mis- sile interceptor, range 400 miles, speed 1,600-2,000 m.p.h.","'14","'85.40039063","04597226108459679/layout.csv"
"504","'2","'Section header 3 - Part of List 1","'(iii) Surface-to-air","'15","'29.15039063","04597226108459679/layout.csv"
"505","'2","'Text 8","'(iv) Air-to-air Genie: missile with a nuclear warhead carried by fighter- interceptors, range 2-4 miles, speed Mach 3.","'16","'92.87109375","04597226108459679/layout.csv"
"506","'2","'Text 9","'Falcon: with nuclear or non- nuclear warhead, range 5 miles, speed supersonic.","'17","'90.47851563","04597226108459679/layout.csv"
"507","'2","'Text 10","'Marine Corps","'18","'43.87207031","04597226108459679/layout.csv"
"508","'2","'Text 11","'Total strength: 177,000. This will be increased to 190,000 in the first half of 1962. Organized in three divisions, each with their own air wing and amphibious support","'19","'68.16406250","04597226108459679/layout.csv"
"509","'2","'Section header 4","'CENTRAL TREATY ORGANIZATION","'20","'63.76953125","04597226108459679/layout.csv"
"510","'2","'Text 12","'The members of CENTO are Pakistan, Iran, Turkey, and the United Kingdom, with the United States as an associate member. The scope of the Treaty involves co-operation over a wider field than defensive preparation. CENTO does not have an international command structure as NATO does, nor are national forces allocated to it at present. Co-ordination is exercised by a Council of","'21","'96.19140625","04597226108459679/layout.csv"
"511","'2","'Text 13","'military deputies including an American representative in Ankara. The main emphasis so far has been on the development of com- munications and air field to give flexibility to the forces available in the area. Strategic deterrent forces could be rapidly deployed in the area by the US 6th Fleet, from SAC bases in Turkey, and from British bases in Cyprus.","'22","'38.86718750","04597226108459679/layout.csv"
"512","'2","'Section header 5","'NATIONAL FORCES","'23","'47.16796875","04597226108459679/layout.csv"
"513","'2","'Table 1",NA,"'24","'53.22265625","04597226108459679/layout.csv"
"514","'2","'Page number 1","'21","'25","'78.22265625","04597226108459679/layout.csv"
"515","'1","'Header 1","'This article was downloaded by: [Simon Fraser University] On: 03 February 2015, At: 00:16 Publisher: Routledge Informa Ltd Registered in England and Wales Registered Number: 1072954 Registered office: Mortimer House, 37-41 Mortimer Street, London W1T 3JH, UK","'0","'85.20507813","04597226108459680/layout.csv"
"516","'1","'Figure 1",NA,"'1","'88.76953125","04597226108459680/layout.csv"
"517","'1","'Text 1","'The Military Balance","'2","'38.72070313","04597226108459680/layout.csv"
"518","'1","'Text 2","'Publication details, including instructions for authors and subscription information: http://www.tandfonline.com/loi/tmib20","'3","'50.97656250","04597226108459680/layout.csv"
"519","'1","'Title 1","'South-East Asia treaty organization","'4","'40.16113281","04597226108459680/layout.csv"
"520","'1","'Text 3","'Published online: 22 Jan 2009.","'5","'48.92578125","04597226108459680/layout.csv"
"521","'1","'Text 4","'To cite this article: (1961) South-East Asia treaty organization, The Military Balance, 61:1, 22-22, DOI: 10.1080/04597226108459680","'6","'95.80078125","04597226108459680/layout.csv"
"522","'1","'Text 5","'To link to this article: http://dx.doi.org/10.1080/04597226108459680","'7","'94.28710938","04597226108459680/layout.csv"
"523","'1","'Section header 1","'PLEASE SCROLL DOWN FOR ARTICLE","'8","'83.98437500","04597226108459680/layout.csv"
"524","'1","'Text 6","'Taylor & Francis makes every effort to ensure the accuracy of all the information (the ""Content"") contained in the publications on our platform. However, Taylor & Francis, our agents, and our licensors make no representations or warranties whatsoever as to the accuracy, completeness, or suitability for any purpose of the Content. Any opinions and views expressed in this publication are the opinions and views of the authors, and are not the views of or endorsed by Taylor & Francis. The accuracy of the Content should not be relied upon and should be independently verified with primary sources of information. Taylor and Francis shall not be liable for any losses, actions, claims, proceedings, demands, costs, expenses, damages, and other liabilities whatsoever or howsoever caused arising directly or indirectly in connection with, in relation to or arising out of the use of the Content.","'9","'96.87500000","04597226108459680/layout.csv"
"525","'1","'Text 7","'This article may be used for research, teaching, and private study purposes. Any substantial or systematic reproduction, redistribution, reselling, loan, sub-licensing, systematic supply, or distribution in any form to anyone is expressly forbidden. Terms & Conditions of access and use can be found at http:/ // www.tandfonline.com/page/terms-and-conditions","'10","'93.35937500","04597226108459680/layout.csv"
"526","'2","'Title 2","'SOUTH-EAST ASIA TREATY ORGANIZATION","'11","'82.08007813","04597226108459680/layout.csv"
"527","'2","'Text 8","'The members of SEATO are Australia, France, New Zealand, Pakistan, the Philip- pine Republic, Thailand, the United King- dom and the United States. SEATO does not yet have a centralized command struc- ture and forces remain under national con- trol. SEATO co-operation is concerned not only with military defence against aggression, but also with the problem of subversion.","'12","'98.29101563","04597226108459680/layout.csv"
"528","'2","'Text 9","'The main strategic forces are provided by the US Seventh Fleet (see strategic forces,","'13","'83.98437500","04597226108459680/layout.csv"
"529","'2","'Text 10","'p. 9) based on Manila, units of Strategic Air Command based on Okinawa and Guam and the British Far Eastern Fleet based on Singapore.. The Commonwealth Strategic Reserve in Malaya includes British, Austra- lian and New Zealand battalions and sup- porting units, and Australian and New Zealand naval and tactical air units, but the Malay Federation has recently made it clear that bases in Malaya would not be available for SEATO operations.","'14","'97.94921875","04597226108459680/layout.csv"
"530","'2","'Section header 2","'NATIONAL FORCES","'15","'61.86523438","04597226108459680/layout.csv"
"531","'2","'Table 1",NA,"'16","'96.87500000","04597226108459680/layout.csv"
"532","'2","'Page number 1","'22","'17","'91.69921875","04597226108459680/layout.csv"
"533","'1","'Header 1","'This article was downloaded by: [University of California Santa Cruz] On: 22 November 2014, At: 10:44 Publisher: Routledge Informa Ltd Registered in England and Wales Registered Number: 1072954 Registered office: Mortimer House, 37-41 Mortimer Street, London W1T 3JH, UK","'0","'87.84179688","04597226108459682/layout.csv"
"534","'1","'Figure 1",NA,"'1","'90.08789063","04597226108459682/layout.csv"
"535","'1","'Text 1","'The Military Balance","'2","'26.92871094","04597226108459682/layout.csv"
"536","'1","'Text 2","'Publication details, including instructions for authors and subscription information: http://www.tandfonline.com/loi/tmib20","'3","'31.95800781","04597226108459682/layout.csv"
"537","'1","'Title 1","'Part III Table I Mobilized manpower","'4","'27.75878906","04597226108459682/layout.csv"
"538","'1","'Text 3","'Published online: 22 Jan 2009.","'5","'30.51757813","04597226108459682/layout.csv"
"539","'1","'Text 4","'To cite this article: (1961) Part III Table I Mobilized manpower, The Military Balance, 61:1, 24-25, DOI: 10.1080/04597226108459682","'6","'92.43164063","04597226108459682/layout.csv"
"540","'1","'Text 5","'To link to this article: http://dx.doi.org/10.1080/04597226108459682","'7","'87.10937500","04597226108459682/layout.csv"
"541","'1","'Section header 1","'PLEASE SCROLL DOWN FOR ARTICLE","'8","'82.32421875","04597226108459682/layout.csv"
"542","'1","'Text 6","'Taylor & Francis makes every effort to ensure the accuracy of all the information (the ""Content"") contained in the publications on our platform. However, Taylor & Francis, our agents, and our licensors make no representations or warranties whatsoever as to the accuracy, completeness, or suitability for any purpose of the Content. Any opinions and views expressed in this publication are the opinions and views of the authors, and are not the views of or endorsed by Taylor & Francis. The accuracy of the Content should not be relied upon and should be independently verified with primary sources of information. Taylor and Francis shall not be liable for any losses, actions, claims, proceedings, demands, costs, expenses, damages, and other liabilities whatsoever or howsoever caused arising directly or indirectly in connection with, in relation to or arising out of the use of the Content.","'9","'95.99609375","04597226108459682/layout.csv"
"543","'1","'Text 7","'This article may be used for research, teaching, and private study purposes. Any substantial or systematic reproduction, redistribution, reselling, loan, sub-licensing, systematic supply, or distribution in any form to anyone is expressly forbidden. Terms & Conditions of access and use can be found at http:// www.tandfonline.com/page/terms-and-conditions","'10","'93.31054688","04597226108459682/layout.csv"
"544","'2","'Text 8","'TABLE I MOBILIZED MANPOWER","'11","'72.55859375","04597226108459682/layout.csv"
"545","'2","'Table 1",NA,"'12","'97.80273438","04597226108459682/layout.csv"
"546","'2","'Text 9","'* Maximum","'13","'56.39648438","04597226108459682/layout.csv"
"547","'2","'Text 10","'Estimated","'14","'60.59570313","04597226108459682/layout.csv"
"548","'2","'Page number 1","'24","'15","'95.70312500","04597226108459682/layout.csv"
"549","'3","'Header 2","'TABLE II","'16","'27.17285156","04597226108459682/layout.csv"
"550","'3","'Title 2","'SOME COMPARATIVE ESTIMATES OF STRATEGIC STRENGTH EARLY 1962","'17","'38.76953125","04597226108459682/layout.csv"
"551","'3","'Table 2",NA,"'18","'94.92187500","04597226108459682/layout.csv"
"552","'3","'Figure 2",NA,"'19","'41.21093750","04597226108459682/layout.csv"
"553","'3","'Text 11","'Includes ships in reserve","'20","'76.95312500","04597226108459682/layout.csv"
"554","'3","'Text 12","'Note on maps (12 and 13).","'21","'52.05078125","04597226108459682/layout.csv"
"555","'3","'Text 13","'The term 'deployed manpower' is used to comprise all forces stationed in the countries or areas illustrated irrespective of national origin, including e.g. U.S. forces in German Federal Republic and Soviet forces in East Germany. The figure of 2,000,000 for Western Europe includes French forces in Algeria.","'22","'93.60351563","04597226108459682/layout.csv"
"556","'3","'Text 14","'Erratum. The figures of deployed manpower for Pakistan on the map on page 13 should read 183,000","'23","'86.23046875","04597226108459682/layout.csv"
"557","'1","'Header 1","'This article was downloaded by: [University of York] On: 09 October 2014, At: 01:44 Publisher: Routledge Informa Ltd Registered in England and Wales Registered Number: 1072954 Registered office: Mortimer House, 37-41 Mortimer Street, London W1T 3JH, UK","'0","'78.22265625","04597226108459683/layout.csv"
"558","'1","'Figure 1",NA,"'1","'71.38671875","04597226108459683/layout.csv"
"559","'1","'Text 1","'The Military Balance Publication details, including instructions for authors and subscription information: http://www.tandfonline.com/loi/tmib20","'2","'31.90917969","04597226108459683/layout.csv"
"560","'1","'Title 1","'Erratum","'3","'28.73535156","04597226108459683/layout.csv"
"561","'1","'Text 2","'Published online: 22 Jan 2009.","'4","'32.69042969","04597226108459683/layout.csv"
"562","'1","'Text 3","'To cite this article: (1961) Erratum, The Military Balance, 61:1, 25-25, DOI: 10.1080/04597226108459683 To link to this article: http://dx.doi.org/10.1080/04597226108459683","'5","'95.01953125","04597226108459683/layout.csv"
"563","'1","'Section header 1","'PLEASE SCROLL DOWN FOR ARTICLE","'6","'80.02929688","04597226108459683/layout.csv"
"564","'1","'Text 4","'Taylor & Francis makes every effort to ensure the accuracy of all the information (the ""Content"") contained in the publications on our platform. However, Taylor & Francis, our agents, and our licensors make no representations or warranties whatsoever as to the accuracy, completeness, or suitability for any purpose of the Content. Any opinions and views expressed in this publication are the opinions and views of the authors, and are not the views of or endorsed by Taylor & Francis. The accuracy of the Content should not be relied upon and should be independently verified with primary sources of information. Taylor and Francis shall not be liable for any losses, actions, claims, proceedings, demands, costs, expenses, damages, and other liabilities whatsoever or howsoever caused arising directly or indirectly in connection with, in relation to or arising out of the use of the Content.","'7","'96.87500000","04597226108459683/layout.csv"
"565","'1","'Text 5","'This article may be used for research, teaching, and private study purposes. Any substantial or systematic reproduction, redistribution, reselling, loan, sub-licensing, systematic supply, or distribution in any form to anyone is expressly forbidden. Terms & Conditions of access and use can be found at http:// www.tandfonline.com/page/terms-and-conditions","'8","'94.04296875","04597226108459683/layout.csv"
"566","'2","'Text 6","'TABLE II","'9","'31.44531250","04597226108459683/layout.csv"
"567","'2","'Title 2","'SOME COMPARATIVE ESTIMATES OF STRATEGIC STRENGTH EARLY 1962","'10","'30.12695313","04597226108459683/layout.csv"
"568","'2","'Table 1",NA,"'11","'95.01953125","04597226108459683/layout.csv"
"569","'2","'Figure 2",NA,"'12","'32.71484375","04597226108459683/layout.csv"
"570","'2","'Text 7","'Includes ships in reserve","'13","'78.46679688","04597226108459683/layout.csv"
"571","'2","'Text 8","'Note on maps (12 and 13).","'14","'50.48828125","04597226108459683/layout.csv"
"572","'2","'Text 9","'The term 'deployed manpower' is used to comprise all forces stationed in the countries or areas illustrated irrespective of national origin, including e.g. U.S. forces in German Federal Republic and Soviet forces in East Germany. The figure of 2,000,000 for Western Europe includes French forces in Algeria.","'15","'93.31054688","04597226108459683/layout.csv"
"573","'2","'Text 10","'Erratum. The figures of deployed manpower for Pakistan on the map on page 13 should read 183,000","'16","'86.03515625","04597226108459683/layout.csv"
